Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin percentage,Gross income,Rating
a0f401d8,C,City B,Normal,Female,Electronic,21.68,4,4.34,91.06,2024-09-10,01:03:58,E-wallet,86.72,4.76,4.34,8.6
2065045d,A,City A,Member,Male,Electronic,293.16,5,73.29,1539.09,2025-07-06,01:44:03,E-wallet,1465.8,4.76,73.29,6.7
8b068e8c,C,City B,Member,Female,Sports,306.6,5,76.65,1609.65,2024-10-31,13:02:32,Credit Card,1533.0,4.76,76.65,9.2
ed568485,B,City C,Member,Male,Fashion,215.33,2,21.53,452.19,2024-12-29,23:52:46,E-wallet,430.66,4.76,21.53,8.7
4e068168,C,City B,Member,Female,Fashion,417.2,10,208.6,4380.6,2025-06-01,15:26:33,Credit Card,4172.0,4.76,208.6,4.3
31e6e071,A,City B,Member,Female,Sports,185.15,9,83.32,1749.67,2025-06-28,13:48:43,E-wallet,1666.35,4.76,83.32,8.0
1900ed43,B,City A,Normal,Male,Electronic,153.53,7,53.74,1128.45,2024-09-15,08:37:06,Credit Card,1074.71,4.76,53.74,5.2
5d15fbb3,C,City C,Member,Male,Sports,20.1,10,10.05,211.05,2025-01-18,01:44:44,Cash,201.0,4.76,10.05,5.9
d51e6d81,B,City A,Member,Female,Sports,207.54,6,62.26,1307.5,2025-03-29,12:36:39,Credit Card,1245.24,4.76,62.26,7.8
2d67b327,C,City C,Normal,Female,Sports,37.61,2,3.76,78.98,2024-08-12,15:37:35,E-wallet,75.22,4.76,3.76,5.4
12fa4f4b,A,City B,Member,Female,Fashion,39.15,9,17.62,369.97,2024-08-06,09:53:32,Credit Card,352.35,4.76,17.62,4.6
850b225e,A,City C,Normal,Male,Electronic,45.48,6,13.64,286.52,2024-08-29,10:40:57,Cash,272.88,4.76,13.64,9.9
06407400,B,City B,Member,Male,Sports,173.42,1,8.67,182.09,2024-11-03,10:39:21,E-wallet,173.42,4.76,8.67,8.8
66293601,B,City A,Member,Female,Fashion,89.19,6,26.76,561.9,2025-07-11,18:25:16,Cash,535.14,4.76,26.76,7.7
b518e55a,C,City B,Normal,Female,Fashion,214.64,10,107.32,2253.72,2025-06-25,22:52:06,Cash,2146.4,4.76,107.32,8.2
27852638,A,City C,Normal,Male,Beauty,101.99,3,15.3,321.27,2025-04-14,14:14:35,Cash,305.97,4.76,15.3,5.8
d18f3a07,A,City C,Normal,Female,Beauty,465.68,9,209.56,4400.68,2025-05-16,10:02:37,Cash,4191.12,4.76,209.56,9.3
30b9def0,C,City B,Member,Female,Fashion,403.41,6,121.02,2541.48,2025-05-10,07:26:59,Cash,2420.46,4.76,121.02,4.8
710b78cd,B,City B,Normal,Female,Sports,439.41,10,219.71,4613.81,2024-08-08,23:07:22,Cash,4394.1,4.76,219.71,5.1
caf8748c,A,City B,Normal,Male,Fashion,162.36,1,8.12,170.48,2025-06-13,23:04:32,Credit Card,162.36,4.76,8.12,7.2
583273de,C,City B,Normal,Male,Electronic,31.76,6,9.53,200.09,2024-12-24,20:46:47,E-wallet,190.56,4.76,9.53,8.8
06d248df,B,City C,Member,Female,Sports,208.35,7,72.92,1531.37,2024-09-27,06:21:39,Cash,1458.45,4.76,72.92,6.9
56c4eadf,C,City B,Member,Male,Sports,164.65,3,24.7,518.65,2024-08-03,14:49:36,Credit Card,493.95,4.76,24.7,4.1
255d9987,A,City A,Normal,Female,Sports,89.79,2,8.98,188.56,2025-03-13,04:14:23,E-wallet,179.58,4.76,8.98,6.1
b834bd63,C,City A,Normal,Male,Home,323.47,2,32.35,679.29,2025-04-26,15:23:10,Credit Card,646.94,4.76,32.35,6.6
13e33d5f,C,City C,Member,Male,Home,323.25,7,113.14,2375.89,2024-12-16,15:48:25,E-wallet,2262.75,4.76,113.14,5.3
10676af2,A,City B,Normal,Female,Sports,314.89,1,15.74,330.63,2024-12-20,22:25:56,Cash,314.89,4.76,15.74,7.7
847dbb67,C,City C,Member,Male,Electronic,389.41,5,97.35,2044.4,2025-02-10,15:49:05,E-wallet,1947.05,4.76,97.35,7.3
91510c99,A,City C,Normal,Female,Beauty,357.19,1,17.86,375.05,2025-04-27,22:05:24,Cash,357.19,4.76,17.86,5.1
923d65e6,A,City B,Member,Male,Electronic,314.18,7,109.96,2309.22,2024-12-10,22:55:11,Credit Card,2199.26,4.76,109.96,7.2
bdcc8b2b,B,City A,Normal,Female,Sports,431.56,6,129.47,2718.83,2025-05-17,03:23:52,Cash,2589.36,4.76,129.47,4.7
81e63342,C,City C,Member,Male,Sports,375.31,9,168.89,3546.68,2024-12-01,16:11:25,Credit Card,3377.79,4.76,168.89,4.9
362c3dcc,A,City C,Member,Male,Home,87.96,5,21.99,461.79,2024-12-28,21:02:37,Cash,439.8,4.76,21.99,9.9
1ce818a2,A,City A,Normal,Female,Home,94.13,4,18.83,395.35,2024-09-03,21:01:58,Credit Card,376.52,4.76,18.83,6.0
6c5c2b1e,B,City B,Member,Female,Fashion,281.47,9,126.66,2659.89,2024-10-12,05:01:25,Credit Card,2533.23,4.76,126.66,7.6
d386dd4c,C,City A,Normal,Male,Beauty,271.41,4,54.28,1139.92,2025-05-05,03:47:00,Cash,1085.64,4.76,54.28,6.6
86537d06,A,City C,Member,Female,Home,198.19,7,69.37,1456.7,2024-12-04,08:17:12,Cash,1387.33,4.76,69.37,7.4
007fc442,A,City A,Normal,Female,Fashion,222.14,8,88.86,1865.98,2024-12-30,19:37:38,Cash,1777.12,4.76,88.86,4.5
abfc3836,C,City A,Normal,Male,Fashion,345.65,3,51.85,1088.8,2025-01-06,02:44:50,Cash,1036.95,4.76,51.85,5.4
47f012ae,B,City B,Normal,Female,Electronic,17.62,1,0.88,18.5,2024-12-22,09:48:26,Cash,17.62,4.76,0.88,9.2
d3b934f0,C,City A,Normal,Male,Beauty,147.69,2,14.77,310.15,2025-02-19,18:58:22,Credit Card,295.38,4.76,14.77,7.3
fbfef33b,A,City A,Normal,Male,Fashion,176.5,9,79.43,1667.93,2025-06-24,13:39:05,Cash,1588.5,4.76,79.43,4.9
3aabbf74,C,City C,Normal,Female,Fashion,387.06,2,38.71,812.83,2024-08-22,14:22:13,Cash,774.12,4.76,38.71,6.7
76de2057,C,City B,Normal,Female,Electronic,302.68,7,105.94,2224.7,2025-06-23,00:19:45,Cash,2118.76,4.76,105.94,8.6
84abd8a5,C,City A,Member,Male,Fashion,195.16,5,48.79,1024.59,2025-04-16,06:39:57,Cash,975.8,4.76,48.79,4.4
32ff32a9,A,City C,Normal,Female,Sports,480.1,4,96.02,2016.42,2024-08-13,12:26:24,Credit Card,1920.4,4.76,96.02,9.7
be1893dc,A,City A,Member,Male,Sports,286.57,1,14.33,300.9,2024-07-27,00:45:48,Credit Card,286.57,4.76,14.33,6.4
13af7423,A,City B,Normal,Male,Fashion,499.8,4,99.96,2099.16,2024-10-06,01:46:30,Cash,1999.2,4.76,99.96,6.8
d004ec03,B,City B,Normal,Male,Sports,225.63,5,56.41,1184.56,2024-11-07,03:49:39,Credit Card,1128.15,4.76,56.41,9.2
580504a3,A,City B,Normal,Male,Fashion,482.42,5,120.61,2532.71,2025-01-20,07:24:45,E-wallet,2412.1,4.76,120.61,10.0
dac5c4d8,B,City A,Member,Female,Sports,228.8,8,91.52,1921.92,2024-11-10,11:39:52,Cash,1830.4,4.76,91.52,6.9
143dfce0,C,City A,Normal,Female,Fashion,80.36,9,36.16,759.4,2024-09-17,08:04:27,E-wallet,723.24,4.76,36.16,5.4
56591f3b,C,City C,Member,Female,Beauty,166.67,9,75.0,1575.03,2025-06-17,16:30:10,E-wallet,1500.03,4.76,75.0,5.2
6b61b690,B,City B,Member,Male,Electronic,497.18,10,248.59,5220.39,2025-04-08,15:34:26,Cash,4971.8,4.76,248.59,7.6
312fa2e0,A,City B,Normal,Female,Fashion,157.61,6,47.28,992.94,2025-03-20,22:52:10,Credit Card,945.66,4.76,47.28,5.8
49ea26ce,A,City B,Member,Female,Beauty,422.36,5,105.59,2217.39,2025-02-05,20:41:55,Credit Card,2111.8,4.76,105.59,9.1
43866266,A,City C,Normal,Female,Fashion,76.19,3,11.43,240.0,2024-08-31,13:16:18,Cash,228.57,4.76,11.43,5.0
994a023a,C,City A,Normal,Female,Electronic,495.13,5,123.78,2599.43,2024-09-14,17:38:44,E-wallet,2475.65,4.76,123.78,7.7
5dc2f811,B,City B,Member,Male,Home,477.0,3,71.55,1502.55,2025-05-04,17:54:45,Cash,1431.0,4.76,71.55,5.4
8055345d,B,City B,Normal,Female,Fashion,40.79,9,18.36,385.47,2025-01-31,12:43:44,E-wallet,367.11,4.76,18.36,8.4
e1ef1ae8,B,City A,Normal,Male,Fashion,415.04,1,20.75,435.79,2025-02-02,16:22:08,E-wallet,415.04,4.76,20.75,9.3
2f5b9a8f,A,City C,Member,Male,Fashion,254.46,5,63.62,1335.92,2025-03-09,08:45:50,Credit Card,1272.3,4.76,63.62,6.7
7178bdb8,A,City C,Normal,Male,Home,282.28,6,84.68,1778.36,2025-02-16,23:38:16,Credit Card,1693.68,4.76,84.68,5.1
c515bbf5,A,City A,Normal,Female,Sports,456.47,6,136.94,2875.76,2024-10-16,22:39:35,E-wallet,2738.82,4.76,136.94,9.8
ee6ed55e,C,City B,Member,Male,Electronic,242.51,9,109.13,2291.72,2025-07-03,01:05:22,Cash,2182.59,4.76,109.13,4.7
cac9f22b,B,City B,Normal,Male,Home,332.47,9,149.61,3141.84,2024-08-14,21:17:58,Credit Card,2992.23,4.76,149.61,8.9
3c972bf3,A,City A,Member,Male,Home,241.66,1,12.08,253.74,2025-02-26,14:17:42,E-wallet,241.66,4.76,12.08,5.7
98726d98,A,City C,Normal,Female,Electronic,493.37,5,123.34,2590.19,2025-02-14,23:49:47,Credit Card,2466.85,4.76,123.34,9.2
ce07680b,B,City C,Normal,Female,Sports,369.81,8,147.92,3106.4,2024-08-23,20:38:05,Credit Card,2958.48,4.76,147.92,5.6
714c14ff,A,City C,Member,Female,Sports,99.87,10,49.94,1048.64,2024-07-21,17:02:21,Cash,998.7,4.76,49.94,9.1
66a575a6,C,City A,Normal,Male,Sports,239.42,6,71.83,1508.35,2025-05-07,01:53:58,E-wallet,1436.52,4.76,71.83,9.6
b8c975b8,B,City C,Member,Female,Electronic,437.51,9,196.88,4134.47,2024-10-07,17:23:24,E-wallet,3937.59,4.76,196.88,6.9
791ee655,A,City A,Member,Male,Sports,62.78,3,9.42,197.76,2025-04-05,13:49:23,E-wallet,188.34,4.76,9.42,5.0
8cb781cc,A,City A,Member,Male,Beauty,432.66,3,64.9,1362.88,2024-12-09,01:07:36,Credit Card,1297.98,4.76,64.9,9.9
2552813d,C,City C,Member,Female,Home,490.08,8,196.03,4116.67,2025-05-20,10:10:20,Credit Card,3920.64,4.76,196.03,8.8
415f99f3,B,City B,Member,Male,Home,53.87,10,26.93,565.63,2024-07-30,17:33:03,E-wallet,538.7,4.76,26.93,8.5
50c4319a,A,City B,Member,Female,Sports,28.8,8,11.52,241.92,2025-01-07,16:25:48,E-wallet,230.4,4.76,11.52,7.7
3c6ee16f,C,City A,Member,Male,Electronic,427.46,2,42.75,897.67,2025-07-04,10:24:56,E-wallet,854.92,4.76,42.75,8.3
f8e0d785,A,City C,Member,Female,Beauty,127.91,9,57.56,1208.75,2025-02-14,12:44:48,Credit Card,1151.19,4.76,57.56,9.5
ad2d9566,A,City B,Member,Female,Beauty,111.68,5,27.92,586.32,2024-10-23,22:42:27,Cash,558.4,4.76,27.92,5.4
c28f335b,C,City B,Member,Male,Electronic,73.19,5,18.3,384.25,2024-08-24,02:55:21,Credit Card,365.95,4.76,18.3,7.7
f85e3071,C,City B,Member,Male,Home,399.82,7,139.94,2938.68,2024-08-04,12:00:25,Cash,2798.74,4.76,139.94,7.7
870fbc93,B,City B,Normal,Male,Beauty,297.3,7,104.06,2185.16,2024-09-05,15:47:54,Cash,2081.1,4.76,104.06,9.0
8a5dcd89,A,City B,Normal,Male,Fashion,482.38,1,24.12,506.5,2025-03-06,01:34:03,Credit Card,482.38,4.76,24.12,9.0
789ee8dd,B,City B,Member,Female,Home,49.0,2,4.9,102.9,2024-11-10,19:32:45,Credit Card,98.0,4.76,4.9,5.9
26a93010,C,City C,Member,Male,Beauty,137.3,8,54.92,1153.32,2025-01-08,12:43:13,E-wallet,1098.4,4.76,54.92,7.0
12415c81,C,City A,Member,Male,Beauty,88.97,5,22.24,467.09,2024-10-29,15:10:22,E-wallet,444.85,4.76,22.24,7.0
10e7fa58,C,City A,Member,Female,Electronic,51.43,7,18.0,378.01,2024-09-20,03:14:24,Credit Card,360.01,4.76,18.0,5.7
9fdccff0,A,City B,Normal,Female,Fashion,142.45,4,28.49,598.29,2025-02-10,12:03:32,Credit Card,569.8,4.76,28.49,4.5
4a7eba6a,B,City C,Normal,Female,Electronic,406.63,9,182.98,3842.65,2024-07-21,15:55:41,Credit Card,3659.67,4.76,182.98,5.7
607d2fc8,C,City A,Member,Female,Fashion,284.57,6,85.37,1792.79,2024-11-06,13:04:17,E-wallet,1707.42,4.76,85.37,8.3
91e79b5c,C,City A,Member,Female,Electronic,257.46,2,25.75,540.67,2025-02-02,18:21:49,Cash,514.92,4.76,25.75,5.4
0e1b8b7d,A,City C,Member,Female,Beauty,150.14,1,7.51,157.65,2024-09-27,07:41:23,E-wallet,150.14,4.76,7.51,6.7
0a331faf,C,City C,Normal,Female,Home,94.98,4,19.0,398.92,2024-12-19,12:19:11,Credit Card,379.92,4.76,19.0,7.2
5107e287,A,City C,Member,Female,Fashion,221.24,4,44.25,929.21,2024-12-15,21:41:39,Cash,884.96,4.76,44.25,7.9
5397fb90,B,City A,Member,Female,Beauty,47.15,7,16.5,346.55,2025-01-10,00:08:23,E-wallet,330.05,4.76,16.5,9.6
f3f2fe8a,B,City C,Normal,Male,Home,308.15,7,107.85,2264.9,2024-08-17,15:36:12,Credit Card,2157.05,4.76,107.85,9.7
cb29dffa,C,City B,Member,Male,Electronic,35.06,4,7.01,147.25,2024-08-21,18:34:24,E-wallet,140.24,4.76,7.01,4.8
24fbde95,A,City B,Normal,Female,Sports,121.34,4,24.27,509.63,2024-09-27,17:48:26,Cash,485.36,4.76,24.27,6.1
44df8735,B,City A,Member,Female,Beauty,213.2,2,21.32,447.72,2024-10-20,17:37:50,Cash,426.4,4.76,21.32,5.7
9f115a6f,C,City C,Normal,Male,Electronic,207.33,10,103.67,2176.97,2025-02-24,03:17:39,E-wallet,2073.3,4.76,103.67,4.5
2b3d77f3,B,City C,Normal,Female,Sports,254.2,10,127.1,2669.1,2024-10-29,14:26:57,E-wallet,2542.0,4.76,127.1,8.8
49618d27,C,City A,Normal,Male,Fashion,28.95,8,11.58,243.18,2025-02-14,22:07:39,Credit Card,231.6,4.76,11.58,8.7
6ead011d,B,City C,Member,Male,Electronic,300.66,9,135.3,2841.24,2024-12-23,11:47:07,E-wallet,2705.94,4.76,135.3,4.4
42a427a6,C,City B,Member,Male,Home,119.14,5,29.79,625.49,2024-11-21,19:01:04,E-wallet,595.7,4.76,29.79,7.5
27b3284b,B,City B,Normal,Male,Beauty,59.21,5,14.8,310.85,2025-02-17,11:35:53,Cash,296.05,4.76,14.8,8.6
6a63cf9c,C,City B,Member,Female,Sports,152.99,9,68.85,1445.76,2025-06-25,06:41:26,E-wallet,1376.91,4.76,68.85,4.5
61c5173c,A,City B,Normal,Female,Beauty,295.42,10,147.71,3101.91,2024-11-20,22:40:15,Cash,2954.2,4.76,147.71,5.6
9a9a1d72,C,City A,Normal,Female,Electronic,148.43,2,14.84,311.7,2025-02-02,06:00:03,E-wallet,296.86,4.76,14.84,7.1
31613cf0,A,City C,Member,Female,Sports,96.47,4,19.29,405.17,2024-10-28,16:11:45,E-wallet,385.88,4.76,19.29,8.0
b5fa7290,C,City B,Normal,Male,Sports,395.46,3,59.32,1245.7,2025-03-16,07:12:04,E-wallet,1186.38,4.76,59.32,5.5
23e1a2f6,B,City C,Normal,Female,Beauty,438.82,9,197.47,4146.85,2025-02-06,21:02:27,Cash,3949.38,4.76,197.47,5.8
0bdef3f3,A,City A,Member,Male,Sports,499.48,7,174.82,3671.18,2024-09-14,16:13:39,E-wallet,3496.36,4.76,174.82,6.1
2981057e,A,City A,Normal,Male,Beauty,333.39,4,66.68,1400.24,2024-09-23,08:49:22,E-wallet,1333.56,4.76,66.68,8.4
8ddea1e7,B,City C,Normal,Female,Fashion,120.87,8,48.35,1015.31,2025-02-04,05:46:15,E-wallet,966.96,4.76,48.35,4.2
1d42604e,C,City B,Member,Female,Sports,299.18,1,14.96,314.14,2025-04-18,08:49:56,Cash,299.18,4.76,14.96,6.9
eb03d778,A,City C,Member,Female,Fashion,26.78,3,4.02,84.36,2024-08-04,13:02:26,Cash,80.34,4.76,4.02,6.6
429ff05d,B,City B,Normal,Female,Beauty,289.04,6,86.71,1820.95,2024-07-15,11:55:56,E-wallet,1734.24,4.76,86.71,8.0
090090ce,B,City C,Normal,Male,Sports,252.68,1,12.63,265.31,2024-08-21,06:15:16,E-wallet,252.68,4.76,12.63,5.6
d033437b,A,City C,Normal,Male,Home,144.95,3,21.74,456.59,2025-05-16,11:05:04,E-wallet,434.85,4.76,21.74,5.3
435cb109,C,City A,Member,Male,Sports,265.41,7,92.89,1950.76,2024-10-21,09:54:54,E-wallet,1857.87,4.76,92.89,7.3
dec9d65d,B,City A,Normal,Male,Beauty,311.03,10,155.51,3265.81,2025-03-14,03:38:52,Cash,3110.3,4.76,155.51,7.2
bbe344d0,B,City C,Member,Male,Sports,78.14,8,31.26,656.38,2024-12-27,01:10:28,E-wallet,625.12,4.76,31.26,9.1
bbc52796,A,City C,Normal,Male,Sports,464.16,7,162.46,3411.58,2024-08-20,17:10:31,E-wallet,3249.12,4.76,162.46,8.2
f2f303ab,A,City B,Normal,Female,Fashion,463.99,10,232.0,4871.9,2024-10-11,15:04:46,Cash,4639.9,4.76,232.0,6.5
7ab07464,A,City B,Member,Female,Beauty,475.05,7,166.27,3491.62,2025-03-19,10:18:38,Credit Card,3325.35,4.76,166.27,7.4
d04f13b9,B,City C,Normal,Female,Electronic,457.45,9,205.85,4322.9,2025-05-07,11:29:40,Credit Card,4117.05,4.76,205.85,4.0
9f064cbf,A,City B,Normal,Female,Fashion,228.63,9,102.88,2160.55,2024-09-03,21:49:21,Credit Card,2057.67,4.76,102.88,8.0
b2ea6fcc,A,City A,Normal,Female,Beauty,440.01,3,66.0,1386.03,2024-12-05,08:30:53,Cash,1320.03,4.76,66.0,4.4
44f29189,A,City A,Normal,Female,Home,286.14,8,114.46,2403.58,2025-06-06,11:58:11,Cash,2289.12,4.76,114.46,7.7
2a440fba,A,City C,Member,Female,Home,304.84,1,15.24,320.08,2025-07-13,21:44:25,Cash,304.84,4.76,15.24,7.8
869517d2,C,City C,Normal,Female,Fashion,64.62,1,3.23,67.85,2024-10-15,00:41:58,Cash,64.62,4.76,3.23,8.2
8bbf07be,C,City C,Normal,Male,Beauty,290.3,2,29.03,609.63,2025-01-04,11:28:29,E-wallet,580.6,4.76,29.03,10.0
8c80b5b0,A,City A,Normal,Female,Sports,140.97,4,28.19,592.07,2024-09-22,10:48:47,Credit Card,563.88,4.76,28.19,5.2
6d86181f,A,City B,Member,Female,Fashion,455.0,2,45.5,955.5,2025-02-08,16:00:04,Cash,910.0,4.76,45.5,5.9
7c35cd75,A,City B,Normal,Female,Electronic,113.63,8,45.45,954.49,2025-01-12,16:31:22,Cash,909.04,4.76,45.45,5.4
d32e23a9,C,City C,Normal,Male,Beauty,45.9,8,18.36,385.56,2024-09-14,12:46:32,E-wallet,367.2,4.76,18.36,6.4
904dfbef,B,City B,Normal,Male,Electronic,51.01,4,10.2,214.24,2025-06-18,05:36:36,Credit Card,204.04,4.76,10.2,10.0
f814cf08,A,City C,Member,Female,Home,330.52,2,33.05,694.09,2025-01-03,05:15:04,Cash,661.04,4.76,33.05,9.7
486688a8,C,City B,Member,Female,Electronic,137.49,4,27.5,577.46,2024-11-30,22:52:32,Credit Card,549.96,4.76,27.5,5.0
c8cf406f,A,City A,Normal,Male,Sports,27.14,8,10.86,227.98,2025-01-28,19:57:36,Credit Card,217.12,4.76,10.86,8.1
ff6c600d,C,City C,Normal,Female,Electronic,211.1,1,10.55,221.65,2025-01-31,00:51:32,E-wallet,211.1,4.76,10.55,4.8
88c396bd,B,City A,Member,Male,Electronic,379.68,8,151.87,3189.31,2025-06-14,17:40:55,Cash,3037.44,4.76,151.87,7.9
27b3d766,C,City A,Normal,Female,Beauty,23.45,7,8.21,172.36,2024-11-22,23:28:32,Cash,164.15,4.76,8.21,4.7
4319a942,C,City B,Normal,Female,Electronic,33.66,4,6.73,141.37,2024-09-06,12:14:46,Credit Card,134.64,4.76,6.73,8.1
6bf1a528,B,City C,Normal,Female,Fashion,386.41,6,115.92,2434.38,2025-04-26,04:27:47,E-wallet,2318.46,4.76,115.92,7.6
022563a3,C,City A,Member,Female,Home,122.92,6,36.88,774.4,2024-08-07,08:41:50,Credit Card,737.52,4.76,36.88,4.6
ac45ee81,B,City B,Member,Male,Electronic,443.37,7,155.18,3258.77,2024-09-19,16:08:09,Credit Card,3103.59,4.76,155.18,9.2
f0b62d87,B,City A,Normal,Male,Beauty,436.88,6,131.06,2752.34,2024-08-31,01:53:43,Cash,2621.28,4.76,131.06,7.3
c3b62eb7,C,City B,Normal,Female,Beauty,446.27,4,89.25,1874.33,2025-05-21,11:44:22,E-wallet,1785.08,4.76,89.25,5.8
3c511a3d,C,City A,Normal,Female,Fashion,71.27,8,28.51,598.67,2025-02-16,09:11:33,E-wallet,570.16,4.76,28.51,9.7
610537a0,B,City B,Member,Female,Electronic,132.6,9,59.67,1253.07,2024-07-17,17:47:02,Credit Card,1193.4,4.76,59.67,8.9
f4258b4a,A,City B,Member,Male,Beauty,139.2,10,69.6,1461.6,2024-12-03,00:47:20,Cash,1392.0,4.76,69.6,6.3
e6008ecb,A,City C,Member,Female,Fashion,384.31,9,172.94,3631.73,2025-05-09,05:48:13,Cash,3458.79,4.76,172.94,8.9
609a3c83,A,City C,Member,Female,Sports,344.12,2,34.41,722.65,2024-10-13,07:22:15,Credit Card,688.24,4.76,34.41,9.3
060b9e28,C,City A,Member,Female,Electronic,200.31,5,50.08,1051.63,2025-01-14,16:17:16,E-wallet,1001.55,4.76,50.08,5.7
af374523,C,City A,Member,Female,Home,230.84,3,34.63,727.15,2025-01-19,05:46:55,E-wallet,692.52,4.76,34.63,8.1
0aad7282,C,City A,Normal,Male,Home,317.57,3,47.64,1000.35,2024-11-07,12:35:33,E-wallet,952.71,4.76,47.64,9.9
50ca436b,C,City B,Member,Female,Beauty,400.01,9,180.0,3780.09,2024-12-29,20:01:06,Cash,3600.09,4.76,180.0,9.4
fc8ecba2,B,City B,Member,Male,Electronic,90.09,9,40.54,851.35,2024-11-23,19:05:32,E-wallet,810.81,4.76,40.54,6.2
ebdd30f2,C,City C,Member,Male,Home,443.27,1,22.16,465.43,2025-01-03,19:07:30,E-wallet,443.27,4.76,22.16,8.4
d03144d8,C,City A,Member,Male,Electronic,209.26,7,73.24,1538.06,2024-10-08,22:31:55,E-wallet,1464.82,4.76,73.24,5.7
a5cc1823,A,City C,Normal,Male,Electronic,430.63,9,193.78,4069.45,2025-03-04,18:08:28,Credit Card,3875.67,4.76,193.78,8.9
91afa5d5,B,City C,Normal,Male,Fashion,42.45,6,12.74,267.44,2024-11-23,14:06:42,Credit Card,254.7,4.76,12.74,5.9
d20a5240,C,City B,Member,Female,Beauty,118.55,10,59.28,1244.78,2025-04-14,19:46:22,Cash,1185.5,4.76,59.28,5.0
c0640c8e,C,City B,Member,Male,Electronic,178.24,9,80.21,1684.37,2024-07-28,03:48:54,E-wallet,1604.16,4.76,80.21,9.1
809177bf,B,City B,Member,Male,Electronic,491.58,6,147.47,3096.95,2025-07-08,23:20:12,E-wallet,2949.48,4.76,147.47,8.8
fea4a0aa,A,City B,Member,Female,Sports,232.75,3,34.91,733.16,2025-03-03,00:32:04,Cash,698.25,4.76,34.91,6.9
3e3da97d,C,City A,Member,Female,Home,92.16,10,46.08,967.68,2025-01-31,09:29:07,Credit Card,921.6,4.76,46.08,8.1
8b6f1bbf,C,City C,Member,Male,Electronic,91.12,8,36.45,765.41,2024-11-19,12:28:44,E-wallet,728.96,4.76,36.45,6.1
46b175fc,B,City B,Normal,Female,Beauty,281.06,8,112.42,2360.9,2024-08-07,07:03:17,Credit Card,2248.48,4.76,112.42,6.0
41b6de55,C,City C,Normal,Female,Beauty,99.19,6,29.76,624.9,2024-08-29,22:03:06,E-wallet,595.14,4.76,29.76,8.0
870cb41b,C,City B,Member,Male,Fashion,167.97,2,16.8,352.74,2025-05-04,11:34:09,Credit Card,335.94,4.76,16.8,4.8
b7313425,C,City C,Normal,Male,Electronic,460.63,10,230.32,4836.62,2025-06-15,03:35:35,Credit Card,4606.3,4.76,230.32,4.3
0e77c040,C,City C,Normal,Female,Beauty,454.52,4,90.9,1908.98,2025-01-06,20:30:37,Credit Card,1818.08,4.76,90.9,5.0
7281be49,A,City B,Member,Male,Electronic,378.26,2,37.83,794.35,2025-02-18,04:09:32,E-wallet,756.52,4.76,37.83,6.5
5091d490,A,City A,Normal,Male,Beauty,46.43,4,9.29,195.01,2025-04-11,23:11:09,Cash,185.72,4.76,9.29,8.6
b770fdbd,B,City B,Normal,Male,Home,12.74,2,1.27,26.75,2025-03-09,14:41:04,Cash,25.48,4.76,1.27,7.3
9e68f7a8,B,City B,Normal,Female,Sports,189.65,10,94.83,1991.33,2025-02-04,20:55:01,Cash,1896.5,4.76,94.83,6.8
15036b8a,B,City B,Member,Male,Electronic,333.21,9,149.94,3148.83,2025-01-26,07:12:59,Credit Card,2998.89,4.76,149.94,6.5
ccca4161,B,City C,Normal,Male,Fashion,154.79,9,69.66,1462.77,2024-10-16,21:26:49,Credit Card,1393.11,4.76,69.66,7.2
b16bf6cb,C,City A,Normal,Male,Electronic,452.02,10,226.01,4746.21,2024-07-22,19:05:08,Credit Card,4520.2,4.76,226.01,6.0
da3d7634,B,City B,Member,Male,Electronic,356.17,6,106.85,2243.87,2024-10-28,08:38:37,Cash,2137.02,4.76,106.85,5.2
3c9623ba,C,City C,Normal,Female,Sports,245.72,1,12.29,258.01,2025-03-13,01:24:11,Credit Card,245.72,4.76,12.29,4.1
68a66708,B,City B,Member,Male,Electronic,399.52,2,39.95,838.99,2025-01-29,20:36:14,Cash,799.04,4.76,39.95,9.9
6835888f,A,City A,Member,Female,Sports,46.52,7,16.28,341.92,2025-05-16,23:03:04,Credit Card,325.64,4.76,16.28,6.3
fe47fa7d,C,City A,Normal,Female,Beauty,440.8,6,132.24,2777.04,2024-10-20,17:01:02,E-wallet,2644.8,4.76,132.24,7.2
57984d9d,C,City B,Normal,Female,Electronic,255.32,9,114.89,2412.77,2025-06-10,00:50:40,E-wallet,2297.88,4.76,114.89,9.7
9b8f1fbe,C,City B,Normal,Female,Electronic,459.9,5,114.98,2414.48,2024-11-20,16:39:25,Credit Card,2299.5,4.76,114.98,9.5
d0767c66,C,City C,Member,Female,Electronic,328.51,5,82.13,1724.68,2025-04-09,18:23:05,E-wallet,1642.55,4.76,82.13,7.1
fd1958d7,C,City B,Member,Female,Sports,209.75,7,73.41,1541.66,2024-08-31,14:08:28,Cash,1468.25,4.76,73.41,4.3
be9324e6,C,City B,Member,Male,Sports,384.54,1,19.23,403.77,2025-03-23,02:37:54,Credit Card,384.54,4.76,19.23,5.1
424ca3c3,A,City C,Member,Female,Beauty,183.76,10,91.88,1929.48,2025-03-07,06:59:02,Cash,1837.6,4.76,91.88,5.8
